PHOENIX module padd; 10/31/16 at 13:23:38 -07:00
energy (meV),shifted spectra
 2.26599E+01, 1.20963E+01
 2.29099E+01, 6.34620E+00
 2.31599E+01, 5.00958E+00
 2.34099E+01, 6.00067E+00
 2.36599E+01, 4.97812E+00
 2.39099E+01, 1.37901E+01
 2.41599E+01, 8.09465E+00
 2.44099E+01, 1.00193E+01
 2.46599E+01, 1.04717E+01
 2.49099E+01, 1.36429E+01
 2.51599E+01, 8.14186E+00
 2.54099E+01, 1.09932E+01
 2.56599E+01, 7.92494E+00
 2.59099E+01, 7.25648E+00
 2.61599E+01, 1.20321E+01
 2.64099E+01, 8.79721E+00
 2.66599E+01, 3.01877E+00
 2.69099E+01, 4.02276E+00
 2.71599E+01, 4.00556E+00
 2.74099E+01, 5.01206E+00
 2.76599E+01, 4.01470E+00
 2.79099E+01, 8.87158E+00
 2.81599E+01, 5.17982E+00
 2.84099E+01, 8.88433E+00
 2.86599E+01, 3.25119E+00
 2.89099E+01, 6.50391E+00
 2.91599E+01, 9.72753E+00
 2.94099E+01, 4.73367E+00
 2.96599E+01, 4.53032E+00
 2.99099E+01, 9.92072E+00
 3.01599E+01, 7.05316E+00
 3.04099E+01, 8.07913E+00
 3.06599E+01, 7.95633E+00
 3.09099E+01, 6.08230E+00
 3.11599E+01, 6.88042E+00
 3.14099E+01, 4.22470E+00
 3.16599E+01, 9.05825E+00
 3.19099E+01, 5.03179E+00
 3.21599E+01, 4.02800E+00
 3.24099E+01, 8.06973E+00
 3.26599E+01, 9.09073E+00
 3.29099E+01, 2.01679E+00
 3.31599E+01, 2.89689E+00
 3.34099E+01, 4.96825E+00
 3.36599E+01, 6.03588E+00
 3.39099E+01, 7.05321E+00
 3.41599E+01, 6.69032E+00
 3.44099E+01, 3.32141E+00
 3.46599E+01, 6.89067E+00
 3.49099E+01, 5.61358E+00
 3.51599E+01, 1.07678E+01
 3.54099E+01, 5.06444E+00
 3.56599E+01, 5.98120E+00
 3.59099E+01, 4.10308E+00
 3.61599E+01, 6.12301E+00
 3.64099E+01, 7.23028E+00
 3.66599E+01, 9.00703E+00
 3.69099E+01, 5.07860E+00
 3.71599E+01, 4.06162E+00
 3.74099E+01, 8.12998E+00
 3.76599E+01, 3.04661E+00
 3.79099E+01, 7.13064E+00
 3.81599E+01, 3.05340E+00
 3.84099E+01, 6.93906E+00
 3.86599E+01, 6.17802E+00
 3.89099E+01, 6.10665E+00
 3.91599E+01, 4.81122E+00
 3.94099E+01, 3.44157E+00
 3.96599E+01, 8.19685E+00
 3.99099E+01, 6.96072E+00
 4.01599E+01, 4.93055E+00
 4.04099E+01, 4.20926E+00
 4.06599E+01, 6.13837E+00
 4.09099E+01, 6.16096E+00
 4.11599E+01, 5.91984E+00
 4.14099E+01, 2.13192E+00
 4.16599E+01, 5.03966E+00
 4.19099E+01, 3.05288E+00
 4.21599E+01, 3.05918E+00
 4.24099E+01, 2.03738E+00
 4.26599E+01, 5.10947E+00
 4.29099E+01, 3.06227E+00
 4.31599E+01, 6.13166E+00
 4.34099E+01, 2.20603E+00
 4.36599E+01, 3.95707E+00
 4.39099E+01, 5.13027E+00
 4.41599E+01, 1.12878E+00
 4.44099E+01, 5.98355E+00
 4.46599E+01, 3.06683E+00
 4.49099E+01, 4.24134E+00
 4.51599E+01, 4.88455E+00
 4.54099E+01, 2.00089E+00
 4.56599E+01, 1.93933E+00
 4.59099E+01, 1.26198E+00
 4.61599E+01, 7.15926E+00
 4.64099E+01, 6.14372E+00
 4.66599E+01, 7.21477E+00
 4.69099E+01, 8.13361E+00
 4.71599E+01, 6.12594E+00
 4.74099E+01, 3.05724E+00
 4.76599E+01, 4.08305E+00
 4.79099E+01, 1.01653E+00
 4.81599E+01, 2.04071E+00
 4.84099E+01, 4.08905E+00
 4.86599E+01, 1.14560E+00
 4.89099E+01, 1.97586E+00
 4.91599E+01, 2.06482E+00
 4.94099E+01, 1.04729E+00
 4.96599E+01, 2.26871E+00
 4.99099E+01, 3.99436E+00
 5.01599E+01, 1.94571E+00
 5.04099E+01, 9.18260E-01
 5.06599E+01,-8.48310E-03
 5.09099E+01, 4.24890E-02
 5.11599E+01, 9.79564E-01
 5.14099E+01, 3.25187E-02
 5.16599E+01, 9.69502E-01
 5.19099E+01, 7.23275E-02
 5.21599E+01, 2.03462E+00
 5.24099E+01, 1.02230E+00
 5.26599E+01, 1.02188E+00
 5.29099E+01,-8.95703E-03
 5.31599E+01, 1.01988E+00
 5.34099E+01,-8.51841E-03
 5.36599E+01,-8.64173E-03
 5.39099E+01, 9.88741E-01
 5.41599E+01, 4.23638E-02
 5.44099E+01,-9.04771E-03
 5.46599E+01, 9.45578E-01
 5.49099E+01, 5.30602E-02
 5.51599E+01, 1.06356E+00
 5.54099E+01, 9.04021E-01
 5.56599E+01, 1.53463E-01
 5.59099E+01, 1.99240E+00
 5.61599E+01, 1.07365E+00
 5.64099E+01, 1.98171E+00
 5.66599E+01,-1.01501E-02
 5.69099E+01,-1.01314E-02
 5.71599E+01,-1.00593E-02
 5.74099E+01,-1.01994E-02
 5.76599E+01,-1.02156E-02
 5.79099E+01,-1.06428E-02
 5.81599E+01, 1.02555E+00
 5.84099E+01, 2.06434E+00
 5.86599E+01, 1.02630E+00
 5.89099E+01, 8.57705E-03
 5.91599E+01, 9.84376E-01
 5.94099E+01, 4.13452E-02
 5.96599E+01,-1.01035E-02
 5.99099E+01, 7.17607E-02
 6.01599E+01, 1.06234E+00
 6.04099E+01, 9.39989E-01
 6.06599E+01,-9.86497E-03
 6.09099E+01,-9.62351E-03
 6.11599E+01, 9.31287E-02
 6.14099E+01, 1.98268E+00
 6.16599E+01, 1.11223E-02
 6.19099E+01, 1.04596E+00
 6.21599E+01, 9.76173E-01
 6.24099E+01, 1.85454E-02
 6.26599E+01, 1.02572E+00
 6.29099E+01, 1.02676E+00
 6.31599E+01,-1.17024E-02
 6.34099E+01, 1.02724E+00
 6.36599E+01, 1.02722E+00
 6.39099E+01, 1.02776E+00
 6.41599E+01, 1.71314E-02
 6.44099E+01, 9.87823E-01
 6.46599E+01, 3.89976E-02
 6.49099E+01,-1.17111E-02
 6.51599E+01,-1.22726E-02
 6.54099E+01,-1.32209E-02
 6.56599E+01, 8.96587E-02
 6.59099E+01, 9.66376E-01
 6.61599E+01,-1.22289E-02
 6.64099E+01,-1.30057E-02
 6.66599E+01,-1.36917E-02
 6.69099E+01,-1.41463E-02
 6.71599E+01,-1.36966E-02
 6.74099E+01,-1.32162E-02
 6.76599E+01,-1.30173E-02
 6.79099E+01,-1.35893E-02
 6.81599E+01, 1.03161E+00
 6.84099E+01,-1.43360E-02
 6.86599E+01, 1.03454E+00
 6.89099E+01,-1.59243E-02
 6.91599E+01,-1.57735E-02
 6.94099E+01,-1.52152E-02
 6.96599E+01,-1.53154E-02
 6.99099E+01, 2.01866E+00
 7.01599E+01, 9.30534E-01
 7.04099E+01,-1.57606E-02
 7.06599E+01,-1.62917E-02
 7.09099E+01,-1.66403E-02
 7.11599E+01,-1.65053E-02
 7.14099E+01, 3.64491E-02
 7.16599E+01, 9.54976E-01
 7.19099E+01, 2.34799E-01
 7.21599E+01, 5.05985E+00
 7.24099E+01, 3.73115E-02
 7.26599E+01, 2.01600E+00
 7.29099E+01,-1.50251E-02
 7.31599E+01, 1.03622E+00
 7.34099E+01, 1.03631E+00
 7.36599E+01, 1.03726E+00
 7.39099E+01,-1.62663E-02
 7.41599E+01, 1.03769E+00
 7.44099E+01, 3.44529E-02
 7.46599E+01,-1.70128E-02
 7.49099E+01,-1.67991E-02
 7.51599E+01, 8.57034E-02
 7.54099E+01, 9.52538E-01
 7.56599E+01, 6.81309E-02
 7.59099E+01, 9.73652E-01
 7.61599E+01,-1.71365E-02
 7.64099E+01, 8.43290E-02
 7.66599E+01, 1.00694E+00
 7.69099E+01,-1.68089E-02
 7.71599E+01,-1.68089E-02
 7.74099E+01,-1.68089E-02
 7.76599E+01,-1.68089E-02
 7.79099E+01,-1.68089E-02
 7.81599E+01,-1.68089E-02
 7.84099E+01, 1.03922E+00
 7.86599E+01, 1.03922E+00
 7.89099E+01,-1.68089E-02
 7.91599E+01,-1.68089E-02
 7.94099E+01,-1.68089E-02
 7.96599E+01,-1.68089E-02
 7.99099E+01,-1.68089E-02
 8.01599E+01,-1.68089E-02
 8.04099E+01,-1.68089E-02
 8.06599E+01,-1.68089E-02
 8.09099E+01,-1.68089E-02
 8.11599E+01,-1.68089E-02
 8.14099E+01,-1.68089E-02
 8.16599E+01,-1.68089E-02
 8.19099E+01,-1.68089E-02
 8.21599E+01,-1.68089E-02
 8.24099E+01,-1.68089E-02
 8.26599E+01, 3.47904E-02
 8.29099E+01, 1.00896E+00
 8.31599E+01,-1.68089E-02
 8.34099E+01,-1.68089E-02
 8.36599E+01,-1.68089E-02
 8.39099E+01,-1.68089E-02
