PHOENIX module padd; 10/30/16 at 15:29:20 -07:00
energy (meV),shifted spectra
-8.27663E+00, 3.49846E+01
-7.97400E+00, 3.68450E+01
-7.67138E+00, 3.71833E+01
-7.36875E+00, 4.28657E+01
-7.06612E+00, 3.69512E+01
-6.76349E+00, 3.80148E+01
-6.46087E+00, 4.67314E+01
-6.15824E+00, 4.34838E+01
-5.85561E+00, 3.31635E+01
-5.55298E+00, 4.17928E+01
-5.25035E+00, 4.00765E+01
-4.94773E+00, 3.96342E+01
-4.64510E+00, 5.32016E+01
-4.34247E+00, 3.58503E+01
-4.03984E+00, 5.23521E+01
-3.73722E+00, 5.79752E+01
-3.43459E+00, 3.89192E+01
-3.13196E+00, 5.81151E+01
-2.82933E+00, 5.75933E+01
-2.52671E+00, 4.95338E+01
-2.22408E+00, 5.94040E+01
-1.92145E+00, 7.91626E+01
-1.61882E+00, 9.00875E+01
-1.31620E+00, 1.23979E+02
-1.01357E+00, 2.23074E+02
-7.10940E-01, 5.23138E+02
-4.08312E-01, 1.26804E+03
-1.05685E-01, 1.46189E+03
 1.96943E-01, 1.48457E+03
 4.99570E-01, 8.96411E+02
 8.02198E-01, 3.35619E+02
 1.10483E+00, 1.61818E+02
 1.40745E+00, 1.12098E+02
 1.71008E+00, 6.82861E+01
 2.01271E+00, 7.98923E+01
 2.31534E+00, 6.15530E+01
 2.61796E+00, 5.62669E+01
 2.92059E+00, 6.17694E+01
 3.22322E+00, 5.57555E+01
 3.52585E+00, 4.65936E+01
 3.82847E+00, 5.22628E+01
 4.13110E+00, 4.52725E+01
 4.43373E+00, 4.58911E+01
 4.73636E+00, 4.16490E+01
 5.03898E+00, 4.33737E+01
 5.34161E+00, 5.90093E+01
 5.64424E+00, 4.31410E+01
 5.94687E+00, 4.34838E+01
 6.24950E+00, 5.54739E+01
 6.55212E+00, 4.87901E+01
 6.85475E+00, 3.49054E+01
 7.15738E+00, 4.36899E+01
 7.46001E+00, 4.94352E+01
 7.76263E+00, 6.88576E+01
 8.06526E+00, 6.01439E+01
 8.36789E+00, 5.00780E+01
 8.67052E+00, 5.48061E+01
 8.97314E+00, 5.16841E+01
 9.27577E+00, 4.32847E+01
 9.57840E+00, 5.82491E+01
 9.88103E+00, 5.11307E+01
 1.01837E+01, 5.11538E+01
 1.04863E+01, 5.38808E+01
 1.07889E+01, 6.27204E+01
 1.10915E+01, 4.38133E+01
 1.13942E+01, 4.14292E+01
 1.16968E+01, 6.35916E+01
 1.19994E+01, 5.44564E+01
 1.23020E+01, 5.93319E+01
 1.26047E+01, 5.65369E+01
 1.29073E+01, 5.45305E+01
 1.32099E+01, 6.73128E+01
 1.35126E+01, 4.56798E+01
 1.38152E+01, 4.96008E+01
 1.41178E+01, 6.25453E+01
 1.44204E+01, 6.90087E+01
 1.47231E+01, 6.27474E+01
 1.50257E+01, 6.18201E+01
 1.53283E+01, 7.88331E+01
 1.56310E+01, 6.68785E+01
 1.59336E+01, 7.49704E+01
 1.62362E+01, 6.79122E+01
 1.65388E+01, 6.52451E+01
 1.68415E+01, 6.95770E+01
 1.71441E+01, 6.77691E+01
 1.74467E+01, 6.98926E+01
 1.77493E+01, 8.41959E+01
 1.80520E+01, 7.13890E+01
 1.83546E+01, 7.88743E+01
 1.86572E+01, 7.56759E+01
 1.89599E+01, 9.18045E+01
 1.92625E+01, 1.10834E+02
 1.95651E+01, 9.64386E+01
 1.98677E+01, 9.09069E+01
 2.01704E+01, 9.79293E+01
 2.04730E+01, 1.14566E+02
 2.07756E+01, 1.05592E+02
 2.10782E+01, 9.88737E+01
 2.13809E+01, 9.75642E+01
 2.16835E+01, 1.03522E+02
 2.19861E+01, 1.02089E+02
 2.22888E+01, 1.15049E+02
 2.25914E+01, 1.09613E+02
 2.28940E+01, 1.23242E+02
 2.31966E+01, 1.18690E+02
 2.34993E+01, 1.01136E+02
 2.38019E+01, 9.90008E+01
 2.41045E+01, 9.33956E+01
 2.44072E+01, 9.10737E+01
 2.47098E+01, 8.23540E+01
 2.50124E+01, 7.13723E+01
 2.53150E+01, 7.48342E+01
 2.56177E+01, 7.34562E+01
 2.59203E+01, 8.53279E+01
 2.62229E+01, 7.40330E+01
 2.65255E+01, 9.05322E+01
 2.68282E+01, 8.34225E+01
 2.71308E+01, 8.76084E+01
 2.74334E+01, 8.13823E+01
 2.77361E+01, 7.89574E+01
 2.80387E+01, 8.75041E+01
 2.83413E+01, 9.65830E+01
 2.86439E+01, 8.13165E+01
 2.89466E+01, 6.09887E+01
 2.92492E+01, 6.76762E+01
 2.95518E+01, 7.11411E+01
 2.98545E+01, 6.04396E+01
 3.01571E+01, 5.21210E+01
 3.04597E+01, 5.66322E+01
 3.07623E+01, 5.78945E+01
 3.10650E+01, 5.00018E+01
 3.13676E+01, 6.05711E+01
 3.16702E+01, 4.98749E+01
 3.19728E+01, 5.54758E+01
 3.22755E+01, 4.59755E+01
 3.25781E+01, 5.32555E+01
 3.28807E+01, 5.75810E+01
 3.31834E+01, 4.75803E+01
 3.34860E+01, 5.22257E+01
 3.37886E+01, 6.27060E+01
 3.40912E+01, 5.72273E+01
 3.43939E+01, 5.61863E+01
 3.46965E+01, 5.72611E+01
 3.49991E+01, 6.08193E+01
 3.53017E+01, 7.92198E+01
 3.56044E+01, 8.87178E+01
 3.59070E+01, 7.85409E+01
 3.62096E+01, 8.61058E+01
 3.65123E+01, 6.09803E+01
 3.68149E+01, 7.20438E+01
 3.71175E+01, 5.92578E+01
 3.74201E+01, 4.35006E+01
 3.77228E+01, 2.93630E+01
 3.80254E+01, 2.70191E+01
 3.83280E+01, 2.25416E+01
 3.86307E+01, 1.93188E+01
 3.89333E+01, 1.83504E+01
 3.92359E+01, 7.91399E+00
 3.95385E+01, 1.03315E+01
 3.98412E+01, 1.21705E+01
 4.01438E+01, 1.02775E+01
 4.04464E+01, 1.10705E+01
 4.07490E+01, 4.48048E+00
 4.10517E+01, 8.67943E+00
 4.13543E+01, 1.19954E+00
 4.16569E+01, 4.67352E+00
 4.19596E+01, 9.91299E+00
 4.22622E+01, 3.20992E+00
 4.25648E+01, 8.57589E+00
 4.28674E+01, 7.00495E+00
 4.31701E+01, 7.96533E+00
 4.34727E+01, 4.98881E+00
 4.37753E+01, 5.03312E+00
 4.40779E+01, 6.97123E+00
 4.43806E+01, 3.99435E+00
 4.46832E+01, 3.91981E+00
 4.49858E+01, 9.84713E+00
 4.52885E+01, 6.01621E+00
 4.55911E+01, 2.99505E+00
 4.58937E+01, 4.97966E+00
 4.61963E+01, 3.12084E+00
 4.64990E+01, 2.90888E+00
 4.68016E+01, 8.69976E+00
 4.71042E+01, 1.52176E+00
 4.74069E+01, 1.91424E+00
 4.77095E+01, 7.95617E+00
 4.80121E+01, 3.95930E+00
 4.83147E+01, 3.94406E+00
 4.86174E+01, 3.00918E+00
 4.89200E+01, 3.95127E+00
 4.92226E+01, 8.81521E+00
 4.95252E+01, 3.01894E+00
 4.98279E+01, 5.99961E+00
 5.01305E+01, 5.02843E+00
 5.04331E+01, 4.68087E+00
 5.07358E+01, 1.00697E+00
 5.10384E+01, 3.24333E+00
 5.13410E+01, 5.95939E+00
 5.16436E+01, 2.01613E+00
 5.19463E+01, 4.98614E+00
 5.22489E+01, 5.98073E+00
 5.25515E+01, 5.96969E+00
 5.28541E+01, 5.96119E+00
 5.31568E+01, 4.02889E+00
 5.34594E+01, 5.85402E+00
 5.37620E+01, 5.02730E+00
 5.40647E+01, 3.00906E+00
 5.43673E+01, 4.94956E+00
 5.46699E+01, 3.96996E+00
 5.49725E+01, 3.98396E+00
 5.52752E+01, 5.00441E+00
 5.55778E+01, 4.87790E+00
 5.58804E+01, 1.98344E+00
 5.61831E+01, 2.98133E+00
 5.64857E+01, 4.96580E+00
 5.67883E+01, 3.92451E+00
 5.70909E+01, 2.98790E+00
 5.73936E+01, 2.98567E+00
 5.76962E+01, 2.91965E+00
 5.79988E+01, 2.02587E+00
 5.83014E+01, 3.95641E+00
 5.86041E+01, 4.18367E+00
 5.89067E+01, 5.76909E+00
 5.92093E+01, 2.79060E+00
 5.95120E+01, 1.97320E+00
 5.98146E+01, 1.89050E+00
 6.01172E+01, 2.53289E+00
 6.04198E+01, 5.83947E+00
 6.07225E+01, 2.49408E+00
 6.10251E+01, 5.26778E-01
 6.13277E+01, 4.93198E+00
 6.16304E+01, 2.83392E+00
 6.19330E+01, 2.09501E+00
 6.22356E+01, 2.90790E+00
 6.25382E+01, 1.97782E+00
 6.28409E+01, 2.00949E+00
 6.31435E+01, 1.86727E+00
 6.34461E+01, 1.05895E+00
 6.37487E+01, 2.22980E+00
 6.40514E+01, 2.68607E+00
 6.43540E+01, 1.27681E-01
 6.46566E+01, 2.00926E+00
 6.49593E+01, 2.08468E+00
 6.52619E+01, 2.83815E+00
 6.55645E+01, 1.02963E+00
 6.58671E+01, 1.99323E+00
 6.61698E+01, 2.00337E+00
 6.64724E+01, 1.95939E+00
 6.67750E+01, 9.76185E-01
 6.70776E+01, 9.05184E-03
 6.73803E+01, 0.00000E+00
 6.76829E+01, 1.96235E+00
 6.79855E+01, 1.07531E+00
 6.82882E+01, 1.94077E+00
 6.85908E+01, 8.71729E-01
 6.88934E+01, 0.00000E+00
 6.91960E+01, 9.92191E-02
 6.94987E+01, 9.01405E-01
 6.98013E+01, 6.70534E-02
 7.01039E+01, 9.18045E-01
 7.04066E+01, 6.11475E-02
 7.07092E+01, 1.01901E+00
 7.10118E+01, 9.07341E-01
 7.13144E+01, 3.37897E-02
 7.16171E+01, 1.01367E+00
 7.19197E+01, 1.01451E+00
 7.22223E+01, 9.27916E-01
 7.25249E+01, 0.00000E+00
 7.28276E+01, 0.00000E+00
 7.31302E+01, 0.00000E+00
 7.34328E+01, 0.00000E+00
 7.37355E+01, 0.00000E+00
 7.40381E+01, 5.48420E-02
 7.43407E+01, 1.93878E+00
 7.46433E+01, 2.92000E-02
 7.49460E+01, 9.53136E-01
 7.52486E+01, 0.00000E+00
 7.55512E+01, 0.00000E+00
 7.58538E+01, 0.00000E+00
 7.61565E+01, 0.00000E+00
 7.64591E+01, 0.00000E+00
 7.67617E+01, 9.94646E-02
 7.70644E+01, 1.03938E+00
 7.73670E+01, 9.02013E-01
 7.76696E+01, 0.00000E+00
 7.79722E+01, 0.00000E+00
 7.82749E+01, 0.00000E+00
 7.85775E+01, 6.63148E-02
 7.88801E+01, 9.48232E-01
 7.91828E+01, 0.00000E+00
 7.94854E+01, 0.00000E+00
 7.97880E+01, 0.00000E+00
 8.00906E+01, 0.00000E+00
 8.03933E+01, 0.00000E+00
 8.06959E+01, 1.36507E-01
 8.09985E+01, 9.21989E-01
 8.13011E+01, 0.00000E+00
 8.16038E+01, 0.00000E+00
 8.19064E+01, 1.20731E-01
 8.22090E+01, 1.90656E+00
 8.25117E+01, 0.00000E+00
 8.28143E+01, 0.00000E+00
 8.31169E+01, 0.00000E+00
 8.34195E+01, 0.00000E+00
 8.37222E+01, 0.00000E+00
 8.40248E+01, 0.00000E+00
 8.43274E+01, 0.00000E+00
 8.46301E+01, 0.00000E+00
 8.49327E+01, 0.00000E+00
 8.52353E+01, 0.00000E+00
 8.55379E+01, 1.06770E-01
 8.58406E+01, 9.11546E-01
 8.61432E+01, 0.00000E+00
 8.64458E+01, 0.00000E+00
 8.67484E+01, 0.00000E+00
 8.70511E+01, 0.00000E+00
 8.73537E+01, 0.00000E+00
 8.76563E+01, 0.00000E+00
 8.79590E+01, 0.00000E+00
 8.82616E+01, 0.00000E+00
 8.85642E+01, 0.00000E+00
 8.88668E+01, 0.00000E+00
 8.91695E+01, 0.00000E+00
 8.94721E+01, 0.00000E+00
 8.97747E+01, 0.00000E+00
 9.00773E+01, 0.00000E+00
 9.03800E+01, 9.46885E-02
 9.06826E+01, 1.05109E+00
 9.09852E+01, 9.48497E-01
 9.12879E+01, 5.13987E-02
 9.15905E+01, 1.00094E+00
 9.18931E+01, 0.00000E+00
 9.21957E+01, 0.00000E+00
 9.24984E+01, 0.00000E+00
 9.28010E+01, 0.00000E+00
 9.31036E+01, 0.00000E+00
 9.34063E+01, 0.00000E+00
 9.37089E+01, 0.00000E+00
 9.40115E+01, 0.00000E+00
 9.43141E+01, 0.00000E+00
 9.46168E+01, 0.00000E+00
 9.49194E+01, 0.00000E+00
 9.52220E+01, 0.00000E+00
 9.55246E+01, 0.00000E+00
 9.58273E+01, 0.00000E+00
 9.61299E+01, 0.00000E+00
 9.64325E+01, 0.00000E+00
 9.67352E+01, 0.00000E+00
 9.70378E+01, 0.00000E+00
 9.73404E+01, 9.74074E-01
 9.76430E+01, 1.10556E-01
 9.79457E+01, 0.00000E+00
 9.82483E+01, 9.40919E-01
 9.85509E+01, 8.23077E-02
 9.88535E+01, 0.00000E+00
 9.91562E+01, 0.00000E+00
 9.94588E+01, 0.00000E+00
 9.97614E+01, 0.00000E+00
